name_S24,islandmark_C,lat_R,lon_R,projectionlat_R,projectionlon_R,xang_R,yang_R,evalwidth_U,evalheight_U,useforbbr_C,useforffr_C,useforssr_C,useforglm_C,useforlr14_C,useforlr28_C,useforlr56_C,useforfd_C,useforconus_C,useformeso_C
PSA_ABI_FFR,1,29.9117,-112.7921,0,-89.5,-0.058720714,0.085061403,128,128, ,1,1,1,1,1,1,1,1,1
VCN_ABI_FFR,1,31.0363,-113.1333,0,-75,-0.088645757,0.086135524,128,128, ,1,1,1,1,1,1,1,1,1
VCN_ABI_FFR,1,31.0363,-113.1333,0,-137,0.05925611,0.08774901,128,128, ,1,1,1,1,1,1,1,1,1
VCN_ABI_FFR,1,31.0363,-113.1333,0,-89.5,-0.058725347,0.087770096,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1517_ABI_FFR,1,26.583639,-111.68846,0,-75,-0.090222378,0.075335438,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1517_ABI_FFR,1,26.583639,-111.68846,0,-137,0.065657209,0.076517245,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1517_ABI_FFR,1,26.583639,-111.68846,0,-89.5,-0.05821008,0.076776167,128,128, ,1,1,1,1,1,1,1,1,1
PAZ2_ABI_FFR,1,24.2812,-110.5571,0,-75,-0.089910484,0.069526411,128,128, ,1,1,1,1,1,1,1,1,1
PAZ2_ABI_FFR,1,24.2812,-110.5571,0,-137,0.069808233,0.070419165,128,128, ,1,1,1,1,1,1,1,1,1
PAZ2_ABI_FFR,1,24.2812,-110.5571,0,-89.5,-0.056692544,0.070839763,128,128, ,1,1,1,1,1,1,1,1,1
P29R47-1519_ABI_FFR,1,19.005675,-104.2272,0,-75,-0.079533195,0.055875623,128,128, ,1,1,1,1,1,1,1,1,1
P29R47-1519_ABI_FFR,1,19.005675,-104.2272,0,-137,0.087676405,0.055586631,128,128, ,1,1,1,1,1,1,1,1,1
P29R47-1519_ABI_FFR,1,19.005675,-104.2272,0,-89.5,-0.042119883,0.056750141,128,128, ,1,1,1,1,1,1,1,1,1
FRA3_ABI_FFR,1,28.401505,-112.84517,0,-75,-0.090759048,0.079758036,128,128, ,1,1,1,1,1,1,1,1,1
FRA3_ABI_FFR,1,28.401505,-112.84517,0,-137,0.061743648,0.081235839,128,128, ,1,1,1,1,1,1,1,1,1
FRA3_ABI_FFR,1,28.401505,-112.84517,0,-89.5,-0.059847914,0.081305671,128,128, ,1,1,1,1,1,1,1,1,1
P46R32-1521_ABI_FFR,1,40.023575,-124.06521,0,-75,-0.094046136,0.104342818,128,128, ,1,1, ,1,1,1,1,1,1
P46R32-1521_ABI_FFR,1,40.023575,-124.06521,0,-137,0.029094258,0.108668297,128,128, ,1,1,1,1,1,1,1,1,1
P46R32-1521_ABI_FFR,1,40.023575,-124.06521,0,-89.5,-0.072223043,0.106577914,128,128, ,1,1,1,1,1,1,1,1,1
P48R26-1522_ABI_FFR,1,49.029932,-123.75792,0,-75,-0.07920736,0.12104204,128,128, , , , , , , , , , 
P48R26-1522_ABI_FFR,1,49.029932,-123.75792,0,-137,0.024997774,0.125182716,128,128, ,1,1,1,1,1,1,1,1,1
P48R26-1522_ABI_FFR,1,49.029932,-123.75792,0,-89.5,-0.060407818,0.123212089,128,128, ,1,1,1,1,1,1,1,1,1
CAR2_ABI_FFR,1,8.6139463,-76.880056,0,-75,-0.005767594,0.026456465,128,128, ,1,1,1,1,1,1,1,1,1
CAR2_ABI_FFR,1,8.6139463,-76.880056,0,-137,0.139186861,0.024313972,128,128, ,1,1, ,1,1,1,1,1,1
CAR2_ABI_FFR,1,8.6139463,-76.880056,0,-89.5,0.038232791,0.026347067,128,128, ,1,1,1,1,1,1,1,1,1
KAE2_ABI_FFR,1,21.5231,-158.178,0,-137,-0.058368046,0.063405353,128,128, ,1,1,1,1,1,1,1,1,1
KAE2_ABI_FFR,1,21.5231,-158.178,0,-89.5,-0.137136667,0.058065631,128,128, , , , , , , , , , 
KAE2_ABI_FFR,1,21.5231,-158.178,0,140.7,0.131292342,0.059110027,128,128, , , , , , , , , , 
NIC_ABI_FFR,1,12.6211,-70.0644,0,-75,0.014880514,0.038480406,128,128, ,1,1,1,1,1,1,1,1,1
NIC_ABI_FFR,1,12.6211,-70.0644,0,-137,0.143102128,0.034838279,128,128, , , , , , , , , , 
NIC_ABI_FFR,1,12.6211,-70.0644,0,-89.5,0.056968296,0.038129127,128,128, ,1,1,1,1,1,1,1,1,1
P233R52-1526_ABI_FFR,1,11.344302,-60.530422,0,-75,0.043226685,0.034503831,128,128, ,1,1,1,1,1,1,1,1,1
P233R52-1526_ABI_FFR,1,11.344302,-60.530422,0,-137,0.148235235,0.030613024,128,128, , , , , , , , , , 
P233R52-1526_ABI_FFR,1,11.344302,-60.530422,0,-89.5,0.082323915,0.033954926,128,128, ,1,1,1,1,1,1,1,1,1
HIL2_ABI_FFR,1,19.7731,-155.0584,0,-75,-0.142632148,0.05208536,128,128, , , , , , , , , , 
HIL2_ABI_FFR,1,19.7731,-155.0584,0,-137,-0.050924033,0.058745942,128,128, ,1,1,1,1,1,1,1,1,1
HIL2_ABI_FFR,1,19.7731,-155.0584,0,-89.5,-0.136701906,0.053982164,128,128, , , , , , , , , , 
HIL2_ABI_FFR,1,19.7731,-155.0584,0,140.7,0.135676755,0.054152372,128,128, , , , , , , , , , 
P24R47-1528_ABI_FFR,1,19.057814,-95.978822,0,-75,-0.058937474,0.056583825,128,128, ,1,1,1,1,1,1,1,1,1
P24R47-1528_ABI_FFR,1,19.057814,-95.978822,0,-137,0.104687885,0.054961009,128,128, ,1,1,1,1,1,1,1,1,1
P24R47-1528_ABI_FFR,1,19.057814,-95.978822,0,-89.5,-0.018779424,0.057147695,128,128, ,1,1,1,1,1,1,1,1,1
P25R45-1529_ABI_FFR,1,21.471837,-97.510105,0,-75,-0.061779372,0.063170588,128,128, ,1,1,1,1,1,1,1,1,1
P25R45-1529_ABI_FFR,1,21.471837,-97.510105,0,-137,0.099958051,0.061656557,128,128, ,1,1,1,1,1,1,1,1,1
P25R45-1529_ABI_FFR,1,21.471837,-97.510105,0,-89.5,-0.022754862,0.063855523,128,128, ,1,1,1,1,1,1,1,1,1
KAP2_ABI_FFR,1,19.491723,-154.92151,0,-75,-0.142881939,0.0513954,128,128, , , , , , , , , , 
KAP2_ABI_FFR,1,19.491723,-154.92151,0,-137,-0.050663306,0.057968735,128,128, ,1,1,1,1,1,1,1,1,1
KAP2_ABI_FFR,1,19.491723,-154.92151,0,-89.5,-0.136858655,0.053269923,128,128, , , , , , , , , , 
KAP2_ABI_FFR,1,19.491723,-154.92151,0,140.7,0.136045802,0.05340318,128,128, , , , , , , , , , 
LAN2_ABI_FFR,1,20.822187,-156.92794,0,-137,-0.055448369,0.06155716,128,128, ,1,1,1,1,1,1,1,1,1
LAN2_ABI_FFR,1,20.822187,-156.92794,0,-89.5,-0.137039467,0.056446408,128,128, , , , , , , , , , 
LAN2_ABI_FFR,1,20.822187,-156.92794,0,140.7,0.133118444,0.057127571,128,128, , , , , , , , , , 
P233R69-1532_ABI_FFR,1,-12.868544,-65.709998,0,-75,0.027838837,-0.039153015,128,128, ,1,1,1,1,1,1,1,1,1
P233R69-1532_ABI_FFR,1,-12.868544,-65.709998,0,-137,0.145515728,-0.035118714,128,128, , , , , , , , , , 
P233R69-1532_ABI_FFR,1,-12.868544,-65.709998,0,-89.5,0.068622571,-0.038673797,128,128, ,1,1,1,1,1,1,1,1,1
P232R79-1533_ABI_FFR,1,-27.4496,-67.6099,0,-75,0.019874244,-0.07982028,128,128, ,1,1,1,1,1,1,1,1,1
P232R79-1533_ABI_FFR,1,-27.4496,-67.6099,0,-137,0.130912902,-0.072645255,128,128, , , , , , , , , , 
P232R79-1533_ABI_FFR,1,-27.4496,-67.6099,0,-89.5,0.056992179,-0.079041884,128,128, ,1,1,1,1,1,1,1,1,1
P35R38-1534_ABI_FFR,1,31.90914,-109.8489,0,-75,-0.081619595,0.088657908,128,128, ,1,1,1,1,1,1,1,1,1
P35R38-1534_ABI_FFR,1,31.90914,-109.8489,0,-137,0.065882602,0.089543058,128,128, ,1,1,1,1,1,1,1,1,1
P35R38-1534_ABI_FFR,1,31.90914,-109.8489,0,-89.5,-0.050581312,0.090165168,128,128, ,1,1,1,1,1,1,1,1,1
P32R35-1535_ABI_FFR,1,36.20887,-104.02919,0,-75,-0.065990071,0.099202419,128,128, ,1,1,1,1,1,1,1,1,1
P32R35-1535_ABI_FFR,1,36.20887,-104.02919,0,-137,0.073627748,0.098726893,128,128, ,1,1,1,1,1,1,1,1,1
P32R35-1535_ABI_FFR,1,36.20887,-104.02919,0,-89.5,-0.034591317,0.100481775,128,128, ,1,1,1,1,1,1,1,1,1
P221R71-1536_ABI_FFR,1,-15.664591,-47.957064,0,-75,0.075899635,-0.046605846,128,128, ,1,1,1,1,1,1,1,1,1
P221R71-1536_ABI_FFR,1,-15.664591,-47.957064,0,-89.5,0.107927692,-0.045523425,128,128, ,1,1,1,1,1,1,1,1,1
P223R76-1537_ABI_FFR,1,-22.600759,-52.866705,0,-75,0.060264906,-0.066268102,128,128, ,1,1,1,1,1,1,1,1,1
P223R76-1537_ABI_FFR,1,-22.600759,-52.866705,0,-89.5,0.093431983,-0.064980278,128,128, ,1,1,1,1,1,1,1,1,1
P31R42-1538_ABI_FFR,1,25.715683,-105.10922,0,-75,-0.077216693,0.073848879,128,128, ,1,1,1,1,1,1,1,1,1
P31R42-1538_ABI_FFR,1,25.715683,-105.10922,0,-137,0.081102608,0.073667095,128,128, ,1,1,1,1,1,1,1,1,1
P31R42-1538_ABI_FFR,1,25.715683,-105.10922,0,-89.5,-0.042110475,0.074981709,128,128, ,1,1,1,1,1,1,1,1,1
P33R37-1539_ABI_FFR,1,33.269743,-106.29525,0,-75,-0.073312137,0.092277728,128,128, ,1,1,1,1,1,1,1,1,1
P33R37-1539_ABI_FFR,1,33.269743,-106.29525,0,-137,0.072123404,0.092346935,128,128, ,1,1,1,1,1,1,1,1,1
P33R37-1539_ABI_FFR,1,33.269743,-106.29525,0,-89.5,-0.041430861,0.093637278,128,128, ,1,1,1,1,1,1,1,1,1
P37R34-1540_ABI_FFR,1,37.173955,-111.3044,0,-75,-0.078605713,0.100378694,128,128, ,1,1,1,1,1,1,1,1,1
P37R34-1540_ABI_FFR,1,37.173955,-111.3044,0,-137,0.058353586,0.101664444,128,128, ,1,1,1,1,1,1,1,1,1
P37R34-1540_ABI_FFR,1,37.173955,-111.3044,0,-89.5,-0.050187958,0.102039768,128,128, ,1,1,1,1,1,1,1,1,1
P20R32-1541_ABI_FFR,1,40.491244,-83.916283,0,-75,-0.020025605,0.109813959,128,128, ,1,1,1,1,1,1,1,1,1
P20R32-1541_ABI_FFR,1,40.491244,-83.916283,0,-137,0.098102019,0.104589436,128,128, , , , , , , , , , 
P20R32-1541_ABI_FFR,1,40.491244,-83.916283,0,-89.5,0.012584518,0.109917994,128,128, ,1,1,1,1,1,1,1,1,1
PPI2_ABI_FFR,1,-35.4375,-57.1889,0,-75,0.042531869,-0.098509201,128,128, ,1,1,1,1,1,1,1,1,1
PPI2_ABI_FFR,1,-35.4375,-57.1889,0,-89.5,0.073152435,-0.097067604,128,128, ,1,1,1,1,1,1,1,1,1
SOM2_ABI_FFR,1,-16.7934,-179.8885,0,-137,-0.109727568,-0.04854561,128,128, ,1,1,1,1,1,1,1,1,1
SOM2_ABI_FFR,1,-16.7934,-179.8885,0,140.7,0.103075333,-0.048861287,128,128, ,1,1,1,1,1,1,1,1,1
CHA_ABI_FFR,1,-13.408533,-76.157752,0,-75,-0.003483836,-0.040840366,128,128, ,1,1,1,1,1,1,1,1,1
CHA_ABI_FFR,1,-13.408533,-76.157752,0,-137,0.137482734,-0.037524678,128,128, , , , , , , , , , 
CHA_ABI_FFR,1,-13.408533,-76.157752,0,-89.5,0.039586196,-0.040652656,128,128, ,1,1,1,1,1,1,1,1,1
HOY2_ABI_FFR,1,7.293516,-80.791322,0,-75,-0.017794844,0.022424018,128,128, ,1,1,1,1,1,1,1,1,1
HOY2_ABI_FFR,1,7.293516,-80.791322,0,-137,0.135220472,0.020813614,128,128, ,1,1, ,1,1,1,1,1,1
HOY2_ABI_FFR,1,7.293516,-80.791322,0,-89.5,0.026667733,0.022398638,128,128, ,1,1,1,1,1,1,1,1,1
P14R54-1547_ABI_FFR,1,8.139903,-82.893928,0,-75,-0.024137774,0.024977343,128,128, ,1,1,1,1,1,1,1,1,1
P14R54-1547_ABI_FFR,1,8.139903,-82.893928,0,-137,0.13218479,0.023320358,128,128, ,1,1, ,1,1,1,1,1,1
P14R54-1547_ABI_FFR,1,8.139903,-82.893928,0,-89.5,0.020230247,0.024989802,128,128, ,1,1,1,1,1,1,1,1,1
VEL_ABI_FFR,1,12.2133,-72.1806,0,-75,0.008527459,0.037283252,128,128, ,1,1,1,1,1,1,1,1,1
VEL_ABI_FFR,1,12.2133,-72.1806,0,-137,0.141760152,0.033913089,128,128, , , , , , , , , , 
VEL_ABI_FFR,1,12.2133,-72.1806,0,-89.5,0.051175302,0.037000239,128,128, ,1,1,1,1,1,1,1,1,1
PIX_ABI_FFR,1,17.8614,-102.1304,0,-75,-0.075086408,0.052828916,128,128, ,1,1,1,1,1,1,1,1,1
PIX_ABI_FFR,1,17.8614,-102.1304,0,-137,0.092976761,0.052230223,128,128, ,1,1,1,1,1,1,1,1,1
PIX_ABI_FFR,1,17.8614,-102.1304,0,-89.5,-0.036572899,0.053587301,128,128, ,1,1,1,1,1,1,1,1,1
JAM2_ABI_FFR,1,17.9946,-76.3315,0,-75,-0.003901025,0.054191859,128,128, ,1,1,1,1,1,1,1,1,1
JAM2_ABI_FFR,1,17.9946,-76.3315,0,-137,0.134024641,0.049920563,128,128, , , , , , , , , , 
JAM2_ABI_FFR,1,17.9946,-76.3315,0,-89.5,0.038061372,0.053956227,128,128, ,1,1,1,1,1,1,1,1,1
VAL2_ABI_FFR,1,20.3913,-105.5917,0,-75,-0.081905619,0.059593684,128,128, ,1,1,1,1,1,1,1,1,1
VAL2_ABI_FFR,1,20.3913,-105.5917,0,-137,0.083764126,0.059523249,128,128, ,1,1,1,1,1,1,1,1,1
VAL2_ABI_FFR,1,20.3913,-105.5917,0,-89.5,-0.04540938,0.06057013,128,128, ,1,1,1,1,1,1,1,1,1
TUT_ABI_FFR,1,20.1726,-105.5584,0,-75,-0.081956036,0.058991867,128,128, ,1,1,1,1,1,1,1,1,1
TUT_ABI_FFR,1,20.1726,-105.5584,0,-137,0.083969029,0.058916342,128,128, ,1,1,1,1,1,1,1,1,1
TUT_ABI_FFR,1,20.1726,-105.5584,0,-89.5,-0.045390778,0.059958714,128,128, ,1,1,1,1,1,1,1,1,1
VBA_ABI_FFR,1,20.6196,-105.2826,0,-75,-0.0810502,0.060240371,128,128, ,1,1,1,1,1,1,1,1,1
VBA_ABI_FFR,1,20.6196,-105.2826,0,-137,0.084310121,0.060115555,128,128, ,1,1,1,1,1,1,1,1,1
VBA_ABI_FFR,1,20.6196,-105.2826,0,-89.5,-0.044489903,0.061213496,128,128, ,1,1,1,1,1,1,1,1,1
PUV_ABI_FFR,1,20.779171,-105.51509,0,-75,-0.081484899,0.060656702,128,128, ,1,1,1,1,1,1,1,1,1
PUV_ABI_FFR,1,20.779171,-105.51509,0,-137,0.083685898,0.060571827,128,128, ,1,1,1,1,1,1,1,1,1
PUV_ABI_FFR,1,20.779171,-105.51509,0,-89.5,-0.045063637,0.061644489,128,128, ,1,1,1,1,1,1,1,1,1
PUV2_ABI_FFR,1,20.7955,-105.4395,0,-75,-0.08130527,0.060710435,128,128, ,1,1,1,1,1,1,1,1,1
PUV2_ABI_FFR,1,20.7955,-105.4395,0,-137,0.08384918,0.060612261,128,128, ,1,1,1,1,1,1,1,1,1
PUV2_ABI_FFR,1,20.7955,-105.4395,0,-89.5,-0.044855648,0.061696038,128,128, ,1,1,1,1,1,1,1,1,1
SYI_ABI_FFR,1,20.9952,-105.30508,0,-75,-0.080869459,0.061263974,128,128, ,1,1,1,1,1,1,1,1,1
SYI_ABI_FFR,1,20.9952,-105.30508,0,-137,0.084018769,0.061141366,128,128, ,1,1,1,1,1,1,1,1,1
SYI_ABI_FFR,1,20.9952,-105.30508,0,-89.5,-0.044420649,0.062251612,128,128, ,1,1,1,1,1,1,1,1,1
VRS_ABI_FFR,1,21.214,-105.2024,0,-75,-0.08049712,0.061868438,128,128, ,1,1,1,1,1,1,1,1,1
VRS_ABI_FFR,1,21.214,-105.2024,0,-137,0.08410598,0.061726591,128,128, ,1,1,1,1,1,1,1,1,1
VRS_ABI_FFR,1,21.214,-105.2024,0,-89.5,-0.044066784,0.062859964,128,128, ,1,1,1,1,1,1,1,1,1
MOL2_ABI_FFR,1,22.1318,-159.3859,0,-137,-0.061139977,0.064981372,128,128, ,1,1,1,1,1,1,1,1,1
MOL2_ABI_FFR,1,22.1318,-159.3859,0,-89.5,-0.137203982,0.059436293,128,128, , , , , , , , , , 
MOL2_ABI_FFR,1,22.1318,-159.3859,0,140.7,0.129509499,0.060843653,128,128, , , , , , , , , , 
KAH2_ABI_FFR,1,21.6182,-157.9878,0,-137,-0.057834407,0.063676392,128,128, ,1,1,1,1,1,1,1,1,1
KAH2_ABI_FFR,1,21.6182,-157.9878,0,-89.5,-0.136924872,0.058333156,128,128, , , , , , , , , , 
KAH2_ABI_FFR,1,21.6182,-157.9878,0,140.7,0.131377131,0.059328443,128,128, , , , , , , , , , 
GDA_ABI_FFR,1,-37.4348,-73.4456,0,-75,0.003688309,-0.103575967,128,128, ,1,1,1,1,1,1,1,1,1
GDA_ABI_FFR,1,-37.4348,-73.4456,0,-137,0.112768532,-0.096327331,128,128, , , , , , , , , , 
GDA_ABI_FFR,1,-37.4348,-73.4456,0,-89.5,0.037389546,-0.103035693,128,128, ,1,1,1,1,1,1,1,1,1
PSJ_ABI_FFR,1,31.5131,-113.6695,0,-75,-0.089112616,0.087198013,128,128, ,1,1,1,1,1,1,1,1,1
PSJ_ABI_FFR,1,31.5131,-113.6695,0,-137,0.057699277,0.088944206,128,128, ,1,1,1,1,1,1,1,1,1
PSJ_ABI_FFR,1,31.5131,-113.6695,0,-89.5,-0.059596513,0.088867864,128,128, ,1,1,1,1,1,1,1,1,1
PEN2_ABI_FFR,1,31.3668,-113.538,0,-75,-0.089031831,0.086868647,128,128, ,1,1,1,1,1,1,1,1,1
PEN2_ABI_FFR,1,31.3668,-113.538,0,-137,0.058101726,0.088581451,128,128, ,1,1,1,1,1,1,1,1,1
PEN2_ABI_FFR,1,31.3668,-113.538,0,-89.5,-0.059406505,0.088529152,128,128, ,1,1,1,1,1,1,1,1,1
JOR3_ABI_FFR,1,31.1481,-113.144,0,-75,-0.088548297,0.086400918,128,128, ,1,1,1,1,1,1,1,1,1
JOR3_ABI_FFR,1,31.1481,-113.144,0,-137,0.059151947,0.088019605,128,128, ,1,1,1,1,1,1,1,1,1
JOR3_ABI_FFR,1,31.1481,-113.144,0,-89.5,-0.058670477,0.088038791,128,128, ,1,1,1,1,1,1,1,1,1
CLT_ABI_FFR,1,30.7998,-113.0775,0,-75,-0.088790011,0.085577137,128,128, ,1,1,1,1,1,1,1,1,1
CLT_ABI_FFR,1,30.7998,-113.0775,0,-137,0.059551456,0.087172149,128,128, ,1,1,1,1,1,1,1,1,1
CLT_ABI_FFR,1,30.7998,-113.0775,0,-89.5,-0.058764751,0.087203203,128,128, ,1,1,1,1,1,1,1,1,1
SCR_ABI_FFR,1,30.2826,-112.8825,0,-75,-0.088962771,0.084358132,128,128, ,1,1,1,1,1,1,1,1,1
SCR_ABI_FFR,1,30.2826,-112.8825,0,-137,0.060362346,0.085896448,128,128, ,1,1,1,1,1,1,1,1,1
SCR_ABI_FFR,1,30.2826,-112.8825,0,-89.5,-0.05867639,0.085962055,128,128, ,1,1,1,1,1,1,1,1,1
RSR_ABI_FFR,1,30.1875,-112.7208,0,-75,-0.088762513,0.084151861,128,128, ,1,1,1,1,1,1,1,1,1
RSR_ABI_FFR,1,30.1875,-112.7208,0,-137,0.060800623,0.085651996,128,128, ,1,1,1,1,1,1,1,1,1
RSR_ABI_FFR,1,30.1875,-112.7208,0,-89.5,-0.058370188,0.085746325,128,128, ,1,1,1,1,1,1,1,1,1
MON3_ABI_FFR,1,36.8451,-121.837,0,-75,-0.095641069,0.098050093,128,128, ,1,1,1,1,1,1,1,1,1
MON3_ABI_FFR,1,36.8451,-121.837,0,-137,0.035700481,0.101807652,128,128, ,1,1,1,1,1,1,1,1,1
MON3_ABI_FFR,1,36.8451,-121.837,0,-89.5,-0.071740455,0.100165463,128,128, ,1,1,1,1,1,1,1,1,1
CAR_ABI_FFR,1,36.55767,-121.93168,0,-75,-0.096166369,0.097412273,128,128, ,1,1,1,1,1,1,1,1,1
CAR_ABI_FFR,1,36.55767,-121.93168,0,-137,0.035637181,0.101183544,128,128, ,1,1,1,1,1,1,1,1,1
CAR_ABI_FFR,1,36.55767,-121.93168,0,-89.5,-0.072221005,0.099526762,128,128, ,1,1,1,1,1,1,1,1,1
PIS2_ABI_FFR,1,35.07995,-120.70874,0,-75,-0.096379729,0.094359493,128,128, ,1,1,1,1,1,1,1,1,1
PIS2_ABI_FFR,1,35.07995,-120.70874,0,-137,0.039249046,0.097809111,128,128, ,1,1,1,1,1,1,1,1,1
PIS2_ABI_FFR,1,35.07995,-120.70874,0,-89.5,-0.071372331,0.096400242,128,128, ,1,1,1,1,1,1,1,1,1
SRI_ABI_FFR,1,33.9675,-119.9792,0,-75,-0.096711092,0.091972334,128,128, ,1,1,1,1,1,1,1,1,1
SRI_ABI_FFR,1,33.9675,-119.9792,0,-137,0.041565262,0.095219371,128,128, ,1,1,1,1,1,1,1,1,1
SRI_ABI_FFR,1,33.9675,-119.9792,0,-89.5,-0.070997167,0.09396119,128,128, ,1,1,1,1,1,1,1,1,1
PLL2_ABI_FFR,1,8.6073,-83.6739,0,-75,-0.026457421,0.026386346,128,128, ,1,1,1,1,1,1,1,1,1
PLL2_ABI_FFR,1,8.6073,-83.6739,0,-137,0.130946255,0.024691121,128,128, ,1,1, ,1,1,1,1,1,1
PLL2_ABI_FFR,1,8.6073,-83.6739,0,-89.5,0.017830187,0.026415414,128,128, ,1,1,1,1,1,1,1,1,1
VDM_ABI_FFR,1,-33.7731,-71.8003,0,-75,0.00799895,-0.095344149,128,128, ,1,1,1,1,1,1,1,1,1
VDM_ABI_FFR,1,-33.7731,-71.8003,0,-137,0.119592358,-0.088047745,128,128, , , , , , , , , , 
VDM_ABI_FFR,1,-33.7731,-71.8003,0,-89.5,0.043261035,-0.094723642,128,128, ,1,1,1,1,1,1,1,1,1
CRR1_ABI_FFR,1,-33.4176,-71.7224,0,-75,0.00823258,-0.094515727,128,128, ,1,1,1,1,1,1,1,1,1
CRR1_ABI_FFR,1,-33.4176,-71.7224,0,-137,0.120170067,-0.087237282,128,128, , , , , , , , , , 
CRR1_ABI_FFR,1,-33.4176,-71.7224,0,-89.5,0.043648702,-0.093893153,128,128, ,1,1,1,1,1,1,1,1,1
CRR_ABI_FFR,1,-33.3927,-71.6861,0,-75,0.008326467,-0.094458172,128,128, ,1,1,1,1,1,1,1,1,1
CRR_ABI_FFR,1,-33.3927,-71.6861,0,-137,0.120233382,-0.087175635,128,128, , , , , , , , , , 
CRR_ABI_FFR,1,-33.3927,-71.6861,0,-89.5,0.043748528,-0.093833659,128,128, ,1,1,1,1,1,1,1,1,1
PGD_ABI_FFR,1,-25.5652,-70.625,0,-75,0.012023561,-0.074968245,128,128, ,1,1,1,1,1,1,1,1,1
PGD_ABI_FFR,1,-25.5652,-70.625,0,-137,0.13127448,-0.068531505,128,128, , , , , , , , , , 
PGD_ABI_FFR,1,-25.5652,-70.625,0,-89.5,0.050544398,-0.074372575,128,128, ,1,1,1,1,1,1,1,1,1
PPS_ABI_FFR,1,-25.1039,-70.5014,0,-75,0.012417544,-0.073748269,128,128, ,1,1,1,1,1,1,1,1,1
PPS_ABI_FFR,1,-25.1039,-70.5014,0,-137,0.131889982,-0.067372734,128,128, , , , , , , , , , 
PPS_ABI_FFR,1,-25.1039,-70.5014,0,-89.5,0.051082567,-0.073153567,128,128, ,1,1,1,1,1,1,1,1,1
AFT_ABI_FFR,1,-23.587,-70.5068,0,-75,0.01257878,-0.069696475,128,128, ,1,1,1,1,1,1,1,1,1
AFT_ABI_FFR,1,-23.587,-70.5068,0,-137,0.133572051,-0.063593427,128,128, , , , , , , , , , 
AFT_ABI_FFR,1,-23.587,-70.5068,0,-89.5,0.051786695,-0.069126733,128,128, ,1,1,1,1,1,1,1,1,1
PAG_ABI_FFR,1,-5.7065,-80.9443,0,-75,-0.018328483,-0.017569857,128,128, ,1,1,1,1,1,1,1,1,1
PAG_ABI_FFR,1,-5.7065,-80.9443,0,-137,0.135478056,-0.016310506,128,128, ,1,1, ,1,1,1,1,1,1
PAG_ABI_FFR,1,-5.7065,-80.9443,0,-89.5,0.026299786,-0.01755199,128,128, ,1,1,1,1,1,1,1,1,1
NER2_ABI_FFR,1,-5.0312,-81.0774,0,-75,-0.018761358,-0.015498948,128,128, ,1,1,1,1,1,1,1,1,1
NER2_ABI_FFR,1,-5.0312,-81.0774,0,-137,0.135475416,-0.014391832,128,128, ,1,1, ,1,1,1,1,1,1
NER2_ABI_FFR,1,-5.0312,-81.0774,0,-89.5,0.025929748,-0.015484773,128,128, ,1,1,1,1,1,1,1,1,1
PMR_ABI_FFR,1,18.375,-103.4429,0,-75,-0.078009778,0.05417811,128,128, ,1,1,1,1,1,1,1,1,1
PMR_ABI_FFR,1,18.375,-103.4429,0,-137,0.089800939,0.053772723,128,128, ,1,1,1,1,1,1,1,1,1
PMR_ABI_FFR,1,18.375,-103.4429,0,-89.5,-0.040124704,0.055001349,128,128, ,1,1,1,1,1,1,1,1,1
MAS2_ABI_FFR,1,18.4511,-74.2772,0,-75,0.002111125,0.05549109,128,128, ,1,1,1,1,1,1,1,1,1
MAS2_ABI_FFR,1,18.4511,-74.2772,0,-137,0.135559984,0.050881105,128,128, , , , , , , , , , 
MAS2_ABI_FFR,1,18.4511,-74.2772,0,-89.5,0.043658797,0.055168041,128,128, ,1,1,1,1,1,1,1,1,1
KAL2_ABI_FFR,1,19.0122,-155.6671,0,-75,-0.143365027,0.050090703,128,128, , , , , , , , , , 
KAL2_ABI_FFR,1,19.0122,-155.6671,0,-137,-0.052841293,0.056587604,128,128, ,1,1,1,1,1,1,1,1,1
KAL2_ABI_FFR,1,19.0122,-155.6671,0,-89.5,-0.137840228,0.05192749,128,128, , , , , , , , , , 
KAL2_ABI_FFR,1,19.0122,-155.6671,0,140.7,0.135861805,0.052244662,128,128, , , , , , , , , , 
CUB2_ABI_FFR,1,20.2011,-74.2582,0,-75,0.002139205,0.06042788,128,128, ,1,1,1,1,1,1,1,1,1
CUB2_ABI_FFR,1,20.2011,-74.2582,0,-137,0.134024191,0.055463988,128,128, , , , , , , , , , 
CUB2_ABI_FFR,1,20.2011,-74.2582,0,-89.5,0.04316225,0.06007973,128,128, ,1,1,1,1,1,1,1,1,1
LAP_ABI_FFR,1,20.6576,-156.3614,0,-137,-0.054042637,0.061145518,128,128, ,1,1,1,1,1,1,1,1,1
LAP_ABI_FFR,1,20.6576,-156.3614,0,-89.5,-0.13683706,0.05610828,128,128, , , , , , , , , , 
LAP_ABI_FFR,1,20.6576,-156.3614,0,140.7,0.133792716,0.056633692,128,128, , , , , , , , , , 
WAI2_ABI_FFR,1,20.9334,-156.6087,0,-137,-0.05457058,0.061887388,128,128, ,1,1,1,1,1,1,1,1,1
WAI2_ABI_FFR,1,20.9334,-156.6087,0,-89.5,-0.136729411,0.056779106,128,128, , , , , , , , , , 
